text,Action,Adult Cast,Adventure,Anthropomorphic,Avant Garde,Award Winning,Boys Love,CGDCT,Childcare,Combat Sports,Comedy,Crossdressing,Delinquents,Detective,Drama,Ecchi,Educational,Fantasy,Gag Humor,Girls Love,Gore,Gourmet,Harem,High Stakes Game,Historical,Horror,Idols (Female),Idols (Male),Isekai,Iyashikei,Josei,Kids,Love Polygon,Love Status Quo,Magical Sex Shift,Mahou Shoujo,Martial Arts,Mecha,Medical,Military,Music,Mystery,Mythology,Organized Crime,Otaku Culture,Parody,Performing Arts,Pets,Psychological,Racing,Reincarnation,Reverse Harem,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shounen,Showbiz,Slice of Life,Space,Sports,Strategy Game,Super Power,Supernatural,Survival,Suspense,Team Sports,Time Travel,Urban Fantasy,Vampire,Video Game,Visual Arts,Workplace
"even though it has been a year since the iwatobi high school swim club has been created, new members have yet to join the club. now that haruka nanase and makoto tachibana are senior students, along with their younger friends nagisa hazuki and rei ryuugazaki, they have to find a way to attract new members. if not, the club will be forced to close the following year due to a lack of membership. meanwhile, with impending graduation, it is also time for the seniors to decide their plans for the future. unlike their friend rin matsuoka, the new captain of samezuka academy swim club who is determined to fulfill his dream of being a professional swimmer, haruka and makoto are unsure about what career path they want to take. further problems arise when an old friend of rin's, sousuke yamazaki, comes to the city to study at samezuka academy; the recently scouted swimmer's arrival causes tension in the relationship among him, rin, and haruka.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
animated music video of a single released by noriko sakai in 1989.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a series of short videos from google japan to promote the chrome web browser. it features the chrome mascot explaining various features of the browser that are based upon the winning artwork submissions from a competition they held earlier in the year.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"specials that streamed earlier on in the season, featuring new characters and cameos by momon-chan and tanu.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a chibi maruko-chan bicycle safety film helping teach kids how to ride on the shoulder of the road.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
music video for the song obenkyou shitoite yo by the band zutto mayonaka de iinoni. (zutomayo).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nagisa is a schoolgirl with schoolgirl tendencies, waking up late, rushing off to school and meeting up with friends upon the way. one morning nagisa comes across a woman dressed in a strange uniform who seems to stare at her, unnerving nagisa. later that day, whilst staring out the window, nagisa becomes aware of a ball bouncing by itself which flings itself towards her window seat, shattering the glass yet not harming her... turning back to the front she finds a gaping mouth bristling with teeth inches from her face and no-one else about. she screams and the world returns to normal with her standing and the centre of curiosity of her class... why did she scream?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"something like cooking contests in anime form. approximately three minutes long per episode, in each story there is an evaluation judgement about preparing home food. the preparation is described as humorously as possible. funny wordplays are often mentioned several times in a consequence and are particularly salient but are repeated in a merry way.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shigeyuki ""peter"" honda tries to balance his life as a work-from-home illustrator and homemaker while his girlfriend, eri todani, works to climb the corporate ranks. though they have lived happily like this for two years, peter feels something is missing: he desperately wants to get married and have a child. unfortunately, eri's career-focused mindset leaves no room to start a family. as the two try to reconcile their differences, they wonder if their seemingly picturesque relationship can survive this daunting obstacle.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"after yellow and red is captured by mauve that flies them inside the greenhouse of a new location (that is close to new york, and the island) they begin their adventures inside the greenhouse while raising a baby larva, magenta. their parenthood adventures begins now.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"while gintoki sakata was away, the yorozuya found themselves a new leader: kintoki, gintoki's golden-haired doppelganger. in order to regain his former position, gintoki will need the help of those around him, a troubling feat when no one can remember him! between kintoki and gintoki, who will claim the throne as the main character? in addition, yorozuya make a trip back down to red-light district of yoshiwara to aid an elderly courtesan in her search for her long-lost lover. although the district is no longer in chains beneath the earth's surface, the trio soon learn of the tragic backstories of yoshiwara's inhabitants that still haunt them. with flashback after flashback, this quest has yorozuya witnessing everlasting love and protecting it as best they can with their hearts and souls.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"after a school trip goes terribly wrong, homare onishima, shion kujou, asuka suzumori, and mutsu amatani are left stranded on a deserted island. while shion, asuka, and mutsu are frightened and desperate, homare seems strangely calm. fortunately for the group, this isn't the first time she's been stranded! homare spent her childhood training with her survivalist father all over the world, climbing cliffs, trapping prey, building shelters, and obtaining valuable nutrition from moose testicles. to homare, surviving on an uninhabited island with a slim chance of rescue is child's play. the only problem is the other three. as homare shamelessly guides her classmates through the finer points of survival, including drinking fish blood and eating cicadas, the girls start to realize that being stranded might not be as bad as they had imagined.",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
recap of the first 10 episodes of goblin slayer.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ova episode of shinmai maou no testament, sold with the eight volume of the light novel of the same property. part a: maria is up to her ususal hijinx using a new prototype succubus video camera she tries to record one of mio's erotic dreams. part b: basara is invited by hasegawa sensei to her apartment for dinner. he gets more hospitality than he ever would have expected!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"with all of the clow cards recaptured and changed into her own sakura cards, sakura kinomoto now enters her first year at tomoeda middle school. after her initial day of classes, sakura reunites with her love shaoran li, who informs her that he is permanently moving back to tomoeda. much to her surprise, it even turns out that shaoran will attend the same school and it seems as if sakura's life is heading in all the right directions. however, when sakura goes to sleep, she encounters in her dream a mysterious cloaked figure and finds herself surrounded by transparent cards. waking up in fear, sakura is shocked to see her dream has come true, with the sakura cards having turned clear. continued dreamlike encounters with the unknown enemy and her gaining a new magical key sets the stage for cardcaptor sakura's latest adventure!",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"the unnamed main character has been having strange dreams, seeing strange things, and meeting strange people. he investigates these events and finds a strange girl named aya. with her help, he discovers that his world may not in fact be real and many of the people he thinks he knows may not exist anymore.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ikta solork is a carefree young man who only wants two things in life: a woman on his arm and a place to nap. unfortunately, his peaceful life is destroyed when war breaks out between the katjvarna empire and the neighboring republic of kioka. ikta and his childhood friend, yatorishino igsem, join the army as military officers, where they meet the infantryman matthew tetojirichi, the sniper torway remion, and the medic haroma becker on a boat heading for the military exam site. however, after a rogue storm sinks their vessel, the five of them end up in enemy territory near a military outpost. there, they discover that the heir to the katjvarnan throne, princess chamille kitora katjvanmaninik, has been taken hostage. the five are able to rescue her, and as a reward, each one of them is granted the title of imperial knight one of the highest honors a soldier can receive. it seems that ikta will have to put his dream of tranquility on hold, as he must now become the hero he never wanted to be.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"for centuries, the magic and human worlds have been at peace with each other, though physically seperated by a magical gate. but when the powerful magic spheres are stolen and fall to the earth below, the king of magic sends boss, a fighter; lime, a master transformer; and poogie, a master morpher to retrieve them. with not much time, the trio must retrieve the spheres which, when in contact with the human world, suck up the negative emotions of household objects and become bems, bug eyed monsters!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recap episodes of regalia: the three sacred stars narrated by kaede hondo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"yuuki oojima is a member of his high school's food research club, whose main activity is eating snacks bought with funds allocated to them by the school. however, this peaceful and wasteful lifestyle is under threat as the upcoming student election draws near. satsuki shinonome, a major candidate and the head of the department of financial affairs, campaigns on a platform that includes disbanding meritless clubs such as the food research club and redirecting their budgets to proper ones. understandably, the food research club is in an uproar over this development, with president chisato sumiyoshi vowing to preserve it. but what can they even do to stop the highly competent and popular satsuki from getting elected?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
based on the compiler manga series by kia asamiya.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"the cells of the human body never rest for too long; there is always something new to do and learn every day. at least, that is what hakkekkyuu u-1146 feels as he rushes to and fro, searching for any pathogens that could cause harm to the body. despite his dangerous line of work, it is all worth it to protect the happy smiles of sekkekkyuu ae3803, the platelet crew, his fellow neutrophils, and the other cells he meets along the way. in his latest pathogen-hunting adventures, hakkekkyuu u-1146 discovers how important cells can sometimes make mistakes, and that not all bacteria are actually bad. everybody has their bad days, but everything eventually works out when their comrades have their backs. in the end, it is just another normal day for these hardworking cells!",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
music video for the song neoki yashinoki by yukopi.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hiroya matsumoto, hoping to become a great employee as his late father, has just been hired at raito (right) trading company. little does he know that he has been recruited for a very mysterious department within the company - the special duty combat unit, known as shinesman. their purpose, to fight the terrible (often times hilarious) alien forces that threaten the earth. like most corporate employees, matsumoto still has meetings to attend and deadlines to meet. but when the shinesman rage war against the alien race from planet voice, led by their prince sasaki, matsumoto and his co-workers don their office-coloured comat pro-suits and become: shinesman red, sepia, salmon pink, grey, and moss green. if you thought you'd seen it all in power rangers, kamen rider, or even dynaman, wait until you take a look at the zaney but corporate world of shinesman!",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kino, a 15-year-old traveler, forms a bond with hermes, a talking motorcycle. together, they wander the lands and venture through various countries and places, despite having no clear idea of what to expect. after all, life is a journey filled with the unknown. throughout their journeys, they encounter different kinds of customs, from the morally gray to tragic and fascinating. they also meet many people: some who live to work, some who live to make others happy, and some who live to chase their dreams. thus, in every country they visit, there is always something to learn from the way people carry out their lives. it is not up to kino or hermes to decide whether these asserted values are wrong or right, as they merely assume the roles of observers within this small world. they do not attempt to change or influence the places they visit, despite how absurd these values would appear. that's because in one way or another, they believe things are fine as they are, and that ""the world is not beautiful; therefore, it is.""",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"the story begins when the frozen dooly on the tip of an iceberg drifts from south pole to the han-river in seoul, korea. there he is found by younghee and chulsoo, and so their adventure begins.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"arale and her friends from penguin village, after watching a movie that mentions mechapolis, a mecha city, express a desire that it was real. that same night all the children get abducted and end up in the real mechapolis! they learn that for that night every wish they have will be granted. what could possibly go wrong...",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"the great yan empire exists in a world where respect can only be earned through strength. within this great yan empire, the four great clans have always stood above the rest. among them, a particular incident in the lin clan resulted in the banishment of a certain individual who went on to start his own family, in hopes of one day being recognized again by the lin clan, and rejoining them hailing from a banished family of the great lin clan, when lin dong was very young, he watched, powerless, as his talented father was easily crushed and crippled by the overwhelming genius of the great lin clan, lin langtian. with a despairing father, a heartbroken grandfather, and a suffering family, ever since that fateful day, lin dong has been driven by a deep purpose; to take revenge on the man who had taken everything and more from his family. armed with nothing but willpower and determination, join lin dong as he unknowingly discovers a destiny greater than he could ever hope to imagine when he stumbles upon a mysterious stone talisman",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaniini to kaniino (kanini kanino) under the faint sound of fluttering fairy wings, a forest stream is the home to tiny anthropomorphized freshwater crabs. siblings kanini and kanino live peacefully with their father while their mother is above the surface to give birth. however, during a fierce storm, their father is lost downstream, so the siblings set out to find him on their own. but the waters are not free of danger, and a flesh-hungry piranha could be hiding behind any stone. samurai egg (life ain't gonna lose) in a carefully monitored hospital room, one boy writhes in pain at the mere taste of eggs. his name is shun, and he has had a severe egg allergy his whole life. as a child, shun is careless and his condition is frustrating as it is to his mother, who is constantly battling his egg intolerance and near death experiences. but, through perseverance, shun learns to live despite the amount of eggs in the world around him. toumei ningen (invisible) an invisible man starts his monotonous day as usual by putting on clothes and the weight of a fire extinguisher on his shoulders to keep his airy body grounded. although he interacts with the tangible world, no one actually seems to acknowledge his presence. that is, until he meets a kind-hearted blind individual in a heavy storm, one that may show him the purpose of his isolated life.",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
